Nome: RIO DE JANEIRO - FORTE DE COPACABANA
Codigo Estacao: A652
Latitude: -22.98833333
Longitude: -43.19055555
Altitude: 25.59
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2023-03-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2022-04-12;0;1006.920833;21.716667;30.4;25.741667;23.4;78.791667;64;7;2.308333;
2022-04-13;0;1005.041667;23.070833;28.8;25.966667;24.3;84.166667;75;9.5;1.8125;
2022-04-14;12.6;1005.545833;22.0875;26.6;24.216667;22.3;88.083333;80;18;2.770833;
2022-04-15;20;1009.5625;16.833333;24.6;22.775;20.3;70.541667;49;18;5.058333;
2022-04-16;2;1012.504167;16.883333;24.5;22.033333;18.6;73;61;18.9;3.004167;
2022-04-17;1.8;1014.25;17.5625;24.3;22.045833;19.1;75.75;69;8.8;2.191667;
2022-04-18;0;1014.604167;17.541667;27.2;22.783333;20.5;72.583333;63;4.9;1.241667;
2022-04-19;0;1013.716667;18.558333;28.8;23.370833;20.8;74.958333;52;6.4;2.154167;
2022-04-20;0;1013.295833;19.304167;25.7;23.220833;21.5;78.625;74;7;1.645833;
2022-04-21;0;1011.2;18.4625;25.7;23.454167;21.2;73.708333;62;5.8;1.316667;
2022-04-22;0;1006.8125;20.1625;27.4;24.116667;22;78.791667;68;4.4;1.45;
2022-04-23;0;1003.991667;17.9125;35.8;28.416667;23.6;57.458333;25;16.8;2.583333;
2022-04-24;0;1013.066667;20.579167;27.2;25.0125;23.6;76.541667;65;10.2;2.9125;
2022-04-25;0;1015.145833;19.6625;28.1;24.679167;23.6;73.791667;64;11.5;4.495833;
2022-04-26;0;1012.0625;20.641667;29.6;24.883333;22.7;77.666667;62;9.4;2.141667;
2022-04-27;0;1010.7375;22.054167;29.4;25.358333;23.3;82.583333;65;7;1.408333;
2022-04-28;0;1010.908333;20.833333;29.7;26.6;23.7;70.958333;59;6.8;1.8;
2022-04-29;0;1011.9;21.670833;27.6;25.783333;24.2;78.458333;64;15;2.891667;
2022-04-30;0;1013.8875;21.775;25.3;23.895833;23.5;88.125;83;14.3;5.4875;
2022-05-01;1.4;1010.341667;20.891667;28.2;24.325;22.2;81.375;63;6.4;1.870833;
2022-05-02;0;1010.045833;21.825;28.7;25.670833;23.7;79.666667;65;6.2;1.629167;
2022-05-03;0;1008.470833;22.25;30;26.125;23.6;79.708333;67;6.5;1.720833;
2022-05-04;0;1005.45;21.1625;33.9;26.420833;24;75.666667;37;10.2;2.083333;
2022-05-05;22.4;1009.270833;20.670833;26.1;24.004167;22.6;82.333333;58;13.6;3.433333;
2022-05-06;0;1015.783333;18.208333;24.9;23.2;22.2;73.708333;61;13.2;4.445833;
2022-05-07;0;1017.358333;17.745833;25;22.170833;20.7;76.208333;69;7.6;1.920833;
2022-05-08;11.8;1016.85;18.7375;25.3;22.129167;20.2;81.333333;73;8.1;2.241667;
2022-05-09;.2;1016.7;17.066667;26.8;22.529167;20.2;71.416667;57;5.7;2.004167;
2022-05-10;0;1014.258333;17.179167;27.1;22.554167;19.9;71.833333;60;8.2;2.158333;
2022-05-11;0;1009.216667;19.083333;28.8;23.820833;20.9;75.5;55;7.5;1.675;
2022-05-12;16;1010.133333;19.308333;25.9;23.120833;20.9;79.458333;66;11.7;3.3125;
2022-05-13;.6;1013.879167;17.020833;24.9;22.891667;21.4;69.625;63;6.8;1.858333;
2022-05-14;13;1014.2375;19.104167;26.7;22.983333;21;79;66;9.3;2.716667;
2022-05-15;.2;1009.004167;17.854167;27.5;22.854167;20.7;73.916667;49;9.3;2.379167;
2022-05-16;0;1008.566667;18.645833;27.7;23.666667;22.1;74.5;48;9.9;2.2625;
2022-05-17;7;1008.429167;17.783333;23.8;21.445833;19.9;79.875;72;11.7;2.529167;
2022-05-18;.2;1005.275;9.216667;23.5;20.2625;17.5;51.958333;24;13.1;2.45;
2022-05-19;0;1007.266667;9.9125;21.7;19.620833;17.9;55.083333;35;20.1;5.416667;
2022-05-20;8;1014.966667;15.045833;21.4;19.5125;17.1;75.5;69;19.9;4.533333;
2022-05-21;.2;1018.741667;15.295833;23.9;19.933333;17.7;74.958333;62;6.4;2.05;
2022-05-22;0;1018.366667;16.4;24.7;20.945833;18;75.5;62;9.3;2.2375;
2022-05-23;0;1017.041667;16.491667;25.7;21.4625;18.8;73.583333;62;9;2.095833;
2022-05-24;0;1017.604167;16.45;25.7;22.254167;19.3;70.083333;54;9;2.125;
2022-05-25;0;1019.366667;16.7625;27.6;22.9125;20.4;68.5;57;8.9;2.029167;
2022-05-26;0;1018.309091;17.238095;25.4;null;20.4;72.190476;60;6.3;1.514286;
2022-05-27;0;1015.916667;18.1;25.7;22.833333;20.1;74.75;62;4.8;1.383333;
2022-05-28;0;1012.416667;16.091667;28.7;23.879167;20.9;62.75;37;5.8;1.304167;
2022-05-29;0;1008.783333;15.279167;28.4;24.916667;21.1;56.041667;34;8.8;2.454167;
2022-05-30;0;1006.925;16.416667;28.7;25.495833;23.2;60.375;31;18.2;2.0375;
2022-05-31;0;1010.6375;20.491667;24.5;22.966667;22.2;86.083333;79;7.1;1.845833;
2022-06-01;0;1011.233333;20.983333;25.4;23.0375;21.6;88.25;78;5;1.291667;
2022-06-02;0;1009.945833;20.7125;24.8;22.495833;22;89.75;83;19.4;2.9;
2022-06-03;0;1013.7625;18.554167;22.4;20.966667;20.1;86.375;76;11.6;3.170833;
2022-06-04;20.6;1018.1875;16.8;20.5;19.133333;18.2;86.791667;73;9.6;2.708333;
2022-06-05;2.4;1018.016667;15.341667;22.7;19.870833;17.5;75.333333;66;10.1;2.6875;
2022-06-06;0;1012.695833;14.583333;24;20.508333;17.4;69.208333;51;7.5;2.033333;
2022-06-07;0;1008.725;17.15;25.6;22.829167;20.7;71.083333;58;8.9;1.7125;
2022-06-08;0;1009.8;19.316667;24.6;22.0625;20.8;84.5;76;10.9;2.05;
2022-06-09;0;1012.604167;19.375;23.8;21.966667;21;85.208333;79;7;1.525;
2022-06-10;.2;1010.008333;18.708333;27.6;22.304167;21.2;81.25;48;15.5;3.0375;
2022-06-11;6.8;1013.058333;17.604167;21.4;19.2875;18.5;90.208333;81;14.8;2.908333;
2022-06-12;6.2;1013.1875;16.0125;21.3;19;17.5;83.666667;69;12.6;3.366667;
2022-06-13;.2;1016.570833;12.870833;21.8;19.770833;17.7;64.666667;54;14.3;4.9625;
2022-06-14;13.6;1018.383333;16.258333;21.1;18.991667;17.6;84.583333;72;13.1;2.4375;
2022-06-15;2.4;1017.979167;14.279167;22.9;19.733333;17.6;70.916667;58;7.5;1.645833;
2022-06-16;0;1015.029167;14.891667;24.2;19.7875;17.4;73.541667;53;5;1.530435;
2022-06-17;0;1008.966667;16.195833;24.9;20.804167;17.7;75.541667;52;7.8;2.173913;
2022-06-18;0;1010.020833;17.016667;26.5;22.108333;19.6;73.791667;48;14;2.508333;
2022-06-19;18.4;1018.170833;17.270833;20.8;19.308333;18.3;88.125;81;8.8;2.425;
2022-06-20;3.8;1016.5125;16.875;24;20.35;17.8;80.791667;70;7.2;1.466667;
2022-06-21;0;1014.4625;18.591667;23.8;21.5125;19.3;83.708333;71;6.6;1.35;
2022-06-22;0;1011.645833;17.358333;27.4;23.183333;20.4;70.666667;41;6;1.459091;
2022-06-23;0;1012.308333;17.4875;27.9;23.45;20.5;69.625;47;5.5;1.234783;
2022-06-24;0;1013.175;17.308333;26.4;22.420833;20.1;73.375;51;9.6;1.658333;
2022-06-25;0;1014.9875;17.929167;22.9;20.5125;18.7;85.333333;75;13.3;3.204167;
2022-06-26;3.8;1017.404167;15.858333;21.6;20.016667;19.2;77.375;68;16;4.8375;
2022-06-27;4;1018.583333;14.575;21.7;18.691667;16.7;77.5;62;9.9;1.7875;
2022-06-28;0;1014.925;13.716667;22.8;19.8375;17;67.833333;61;6.4;2;
2022-06-29;0;1010.275;15.179167;30.2;23.6125;19.6;60.083333;36;6.2;1.486364;
2022-06-30;0;1014.283333;16.241667;26.1;20.783333;19.8;75.375;49;15.1;3.033333;
2022-07-01;0;1016.029167;16.575;23.4;20.379167;18.5;79.083333;69;10.2;2.583333;
2022-07-02;0;1016.491667;17.058333;25.2;21.570833;18.8;75.791667;61;8.4;1.486957;
2022-07-03;.4;1017.033333;16.491667;26.8;23.216667;20.6;66.166667;51;4.5;1.1;
2022-07-04;0;1016.7375;16.920833;24.6;22.491667;19.9;71;63;4.9;1.266667;
2022-07-05;0;1014.533333;15.1625;27.5;23.4875;20.6;60.5;40;6.4;1.7125;
2022-07-06;0;1014.033333;15.804167;28;23.066667;20.4;64.333333;33;5.7;1.591667;
2022-07-07;0;1014.654167;14.8125;28.9;23.804167;21.3;58.916667;30;9.3;1.675;
2022-07-08;0;1017.3875;16.2625;27.1;23.029167;20.6;66.208333;41;4.7;1.095833;
2022-07-09;0;1019.175;17.120833;23.7;21.554167;19.9;76.25;48;6.2;1.520833;
2022-07-10;0;1016.175;18.35;26.2;22.458333;20.3;78.125;59;10.7;2.170833;
2022-07-11;0;1011.858333;16.379167;26.7;23.020833;20.7;66.75;40;8.1;2.1;
2022-07-12;0;1010.066667;12.570833;31.7;26.275;21.4;45.5;25;10.5;2.016667;
2022-07-13;0;1016.420833;18.183333;27.2;22.308333;21.1;78.708333;37;15.5;4.116667;
2022-07-14;37.2;1016.5625;20.083333;24.2;21.716667;20.3;90.5;84;9.8;2.895833;
2022-07-15;0;1012.129167;17.708333;26.8;23.1875;20.9;71.583333;53;7.4;1.816667;
2022-07-16;0;1009.579167;16.583333;29.8;25.120833;22.7;59.75;42;8.4;1.9375;
2022-07-17;0;1011.8625;16.154167;30.9;25.966667;23.2;56.583333;31;18;2.566667;
2022-07-18;0;1018.825;19.7625;24.6;21.804167;20.8;88.333333;77;16.6;2.483333;
2022-07-19;.2;1018.029167;19.733333;27.5;22.208333;20.7;86.583333;48;10.6;1.591667;
2022-07-20;.4;1017.583333;19.7375;24.3;21.945833;20.9;87.416667;76;6.2;1.55;
2022-07-21;0;1015.904167;18.708333;25.6;21.7875;20.1;83.166667;63;10.2;2.8125;
2022-07-22;0;1013.991667;16.820833;25.5;21.875;19.6;74;48;6.4;1.358333;
2022-07-23;0;1013.45;16.266667;26;22.4;20.1;69.083333;51;5.1;1.266667;
2022-07-24;0;1014.904167;15.641667;26;22.695833;20.6;64.625;49;6.5;1.383333;
2022-07-25;0;1015.841667;15.841667;25.2;22.029167;20.1;68.541667;55;5.2;1.326087;
2022-07-26;0;1016.691667;18.008333;24.8;21.9;20.2;78.833333;65;9.2;1.845833;
2022-07-27;0;1015.854167;17.608333;25.7;22.291667;20.2;75.041667;64;7.3;1.9625;
2022-07-28;0;1009.470833;13.166667;30.9;25.0125;20.3;51.083333;27;9.1;1.9625;
2022-07-29;0;1006.516667;11.766667;31.3;25.133333;23.5;48.041667;22;19.1;4.141667;
2022-07-30;7.6;1013.575;12.116667;23.3;20.008333;18.4;60.75;47;10.9;3.866667;
2022-07-31;0;1016.475;12.375;23.3;20.179167;18.3;61.083333;49;7.4;2.025;
2022-08-01;0;1013.879167;14.608333;24;20.995833;18.4;67.333333;55;7.5;1.833333;
2022-08-02;0;1013.604167;18.533333;25.1;21.895833;20.3;81.583333;68;9.5;2.179167;
2022-08-03;0;1014.7875;17.029167;25.6;21.7875;20.2;74.541667;64;5.7;1.9625;
2022-08-04;0;1010.379167;16.533333;29.5;23.604167;19.7;65.541667;41;6.3;2.079167;
2022-08-05;0;1007.495833;12.695833;35.6;27.295833;23.2;45.208333;18;18.2;3.75;
2022-08-06;.6;1014.783333;16.1125;22;20.458333;19;76.333333;70;9.3;2.6875;
2022-08-07;2.2;1011.5875;16.616667;23.6;21.270833;19.1;74.791667;67;9.7;1.9625;
2022-08-08;.2;1012.2;18.358333;23.7;21.9375;21.1;80.5;61;11;1.6375;
2022-08-09;.2;1014.145833;18.6375;24.9;21.8125;20.4;82.333333;70;7.1;2.191667;
2022-08-10;16.8;1007.245833;17.65;26.8;21.283333;20.1;81.083333;51;16;2.504167;
2022-08-11;.2;1011.9;12.9;22.5;19.8125;18.2;67.625;28;26;7.2875;
2022-08-12;13;1020.125;15.179167;23.5;20.095833;17.9;73.75;62;11.8;3.55;
2022-08-13;0;1020.2;14.6;24.6;20.366667;17.8;69.875;51;12.4;2.913043;
2022-08-14;0;1016.866667;14.658333;24.9;21.179167;18.2;66.458333;54;7.5;2.116667;
2022-08-15;0;1012.554167;13.3625;27.8;22.5;19;57.791667;26;9.2;2.008333;
2022-08-16;0;1008.745833;10.483333;33.3;27.0375;21.3;37.625;20;10.3;2.0875;
2022-08-17;0;1009.991667;17.7625;27.5;23.204167;21.5;72.166667;40;13.5;2.7875;
2022-08-18;0;1007.595833;15.329167;32.7;25.475;20.5;58.208333;24;11.4;2.608333;
2022-08-19;19;1018.658333;16.125;26.2;19.775;18.5;80.75;45;24.5;6.391667;
2022-08-20;10;1025.066667;12.325;19.2;17.2625;15.2;72.958333;62;12.3;2.395833;
2022-08-21;.8;1023.341667;11.9125;22;18.270833;16.5;66.75;53;10.6;2.482609;
2022-08-22;0;1021.129167;12.9;22.8;19.654167;17.6;65.208333;53;11.1;3.5875;
2022-08-23;0;1020.2125;15.0375;25.5;20.520833;18.2;71.125;58;12.8;4.058333;
2022-08-24;6.4;1019.416667;17.795833;21.5;19.958333;18.7;87.666667;73;13.6;5.925;
2022-08-25;.2;1017.683333;16.845833;25.4;21.208333;18.6;76.333333;62;10.7;2.738095;
2022-08-26;0;1015.683333;17.1125;26;22.558333;20.8;71.458333;61;6.7;null;
2022-08-27;0;1013.079167;19.079167;27;22.616667;20.1;81.041667;60;6.6;2;
2022-08-28;0;1011.9875;17.754167;29;24.033333;21.4;68.666667;41;20;3.445455;
2022-08-29;1.2;1020.183333;14.883333;21.7;19.283333;17.9;76;60;16.7;5.216667;
2022-08-30;3.2;1023.425;12.629167;20.7;17.841667;15.5;71.541667;62;10.2;4.281818;
2022-08-31;1;1021.808333;11.858333;22.6;18.604167;16.1;65.041667;53;12.9;3.928571;
2022-09-01;.2;1017.341667;12.058333;24.7;19.754167;16.4;61.666667;42;12.7;3.595455;
2022-09-02;0;1012.954167;12.2875;27.5;21.945833;18.5;56.541667;28;8.6;2.261111;
2022-09-03;0;1012.8125;15.8375;23.8;21.629167;19.6;70.166667;50;17.7;3.45;
2022-09-04;13.2;1019.35;15.695833;21;18.0625;15.9;86.25;74;11.7;3.241667;
2022-09-05;2;1021.266667;14.404167;22.8;19.120833;16.3;74.541667;62;8.4;null;
2022-09-06;0;1021.866667;13.3875;23.9;20.5375;19.1;63.75;54;null;null;
2022-09-07;0;1017.591667;13.020833;26.2;20.670833;17.7;61.958333;49;9.1;null;
2022-09-08;0;1010.4875;14.233333;28.6;23.108333;20.1;58.291667;33;null;null;
2022-09-09;0;1009.2875;15.508333;33.9;26.120833;21.9;53.833333;20;9.2;1.885;
2022-09-10;0;1008.858333;14.404167;36.1;26.395833;23.9;52.291667;16;20;3.995833;
2022-09-11;10.6;1016.158333;15.704167;21.8;19.333333;17.4;80.333333;64;10.5;2.954167;
2022-09-12;.2;1014.658333;15.0125;21.2;19.8625;17.9;73.875;67;13;4.004167;
2022-09-13;2.6;1009.016667;17.595833;26.7;21.695833;18.7;78.25;55;null;null;
2022-09-14;0;1010.904167;18.6625;24.7;21.5625;21.2;83.833333;71;null;null;
2022-09-15;5.4;1014.620833;18.508333;21.1;19.916667;19.8;91.666667;88;null;null;
2022-09-16;19.8;1016.508333;16.816667;19.1;17.720833;17.3;94.541667;93;9.4;2.970833;
2022-09-17;25.2;1017.925;13.904167;23;19.020833;16.1;73.708333;53;7.7;null;
2022-09-18;0;1016.616667;13.375;24.4;19.2375;16.7;69.333333;52;null;null;
2022-09-19;0;1013.191667;14.4;25.2;20.2875;17.7;69.083333;58;null;null;
2022-09-20;0;1007.933333;15.516667;27;21.016667;18.3;71.041667;58;null;null;
2022-09-21;0;1008.679167;16.995833;24.4;21.858333;20.7;74.083333;66;null;null;
2022-09-22;1;1005.6875;18.716667;22.6;21.033333;19.9;86.708333;78;null;null;
2022-09-23;.2;1008.7;16.266667;22.7;20.391667;20.3;77.791667;63;null;null;
2022-09-24;0;1016.029167;12.279167;22.7;20.104167;17.7;60.791667;53;null;null;
2022-09-25;0;1015.995833;14.933333;25.1;20.920833;19.1;68.75;61;null;null;
2022-09-26;0;1013.820833;16.758333;24.8;21.2875;19.5;75.75;66;null;null;
2022-09-27;6.4;1011.55;18.683333;27.1;22.345833;20.2;80.125;61;null;null;
2022-09-28;1.6;1012.908333;18.725;22.5;20.9;20.2;87.625;75;null;null;
2022-09-29;34;1016.15;17.7625;20.5;18.775;18;93.833333;91;null;null;
2022-09-30;22.8;1017.825;16.675;21.5;19.183333;17.1;85.833333;75;11.2;4.4;
2022-10-01;.2;1013.825;15.8;25.6;21.083333;18.9;71.958333;62;14.3;2.304167;
2022-10-02;0;1013.4125;17.395833;24.1;21.525;20.3;77.416667;67;8;2.754167;
2022-10-03;3.2;1012.283333;18.420833;23.7;20.691667;19.7;86.791667;77;5.5;1.6625;
2022-10-04;.6;1010.25;18.1375;25.5;21.316667;19.6;82.333333;68;9.4;2.858333;
2022-10-05;1;1011.758333;18.795833;23.7;21.4625;20.2;84.833333;77;10.3;3.770833;
2022-10-06;0;1009.7875;18.108333;27.1;22.745833;20.2;75.458333;62;13.1;4.041667;
2022-10-07;1.8;1004.216667;18.620833;29.7;24.754167;21.8;71.5;41;14.8;3.020833;
2022-10-08;.8;1009.483333;18.3875;25.8;22.845833;21.7;76.083333;69;9.6;3.054167;
2022-10-09;0;1009.958333;18.3;26.6;22.720833;20.6;76.416667;60;20;2.495833;
2022-10-10;0;1015.795833;18.625;25.9;22.483333;20.7;79.166667;67;20;2.245833;
2022-10-11;0;1014.133333;20.633333;26.3;null;21.4;86.952381;72;6;1.519048;
2022-10-12;null;1012.129167;20.295833;23.6;22.316667;21.4;88.458333;82;10.3;2.9375;
2022-10-13;0;1012.245833;20.158333;28.7;24.008333;21.1;79.375;66;7.8;1.8625;
2022-10-14;0;1014.791667;20.295833;26.3;22.9875;21.4;85.125;68;10.9;2.808333;
2022-10-15;2.8;1017.733333;19.891667;29.3;23.875;21.7;79.166667;55;10.2;3.5875;
2022-10-16;.2;1013.945833;17.716667;26;22.816667;20.9;73;64;11.6;3.75;
2022-10-17;0;1010.9375;18.575;27.3;23.375;20.8;75;59;8.9;2.0875;
2022-10-18;0;1014.104167;20.304167;29;24.158333;22.2;79.5;62;10.6;2.841667;
2022-10-19;2.8;1013.270833;20.891667;24.9;23.220833;21.7;87;77;7.9;1.8375;
2022-10-20;.2;1008.229167;19.5625;29.8;24.570833;21.8;74.166667;55;8.5;2.4875;
2022-10-21;.2;1005.008333;19.633333;29.9;24.883333;22.6;73.666667;47;13.6;2.145833;
2022-10-22;1.2;1007.15;18.479167;33.3;25.741667;23.6;65.458333;34;16;3.604167;
2022-10-23;0;1012.904167;18.570833;27.3;23.229167;21;75.416667;60;7.2;2.904167;
2022-10-24;0;1012.179167;18.154167;29.8;23.854167;21.3;70.875;55;8.7;3.345833;
2022-10-25;0;1012.366667;18.0875;27;23.1;21.4;73.583333;59;9.7;4.375;
2022-10-26;1.2;1011.008333;17.9375;29.7;23.404167;20;71.958333;54;14.4;4.333333;
2022-10-27;.2;1007.091667;18.633333;30.1;25.208333;21.5;67.458333;45;8.5;2.608333;
2022-10-28;3;1007.6;20.025;30.2;25.320833;22.3;73.791667;48;16.1;2.304167;
2022-10-29;9.4;1006.425;20.691667;30.1;25.304167;22.5;76.166667;54;6.4;1.9875;
2022-10-30;0;1003.0125;19.941667;29.8;26.4125;23.8;68.041667;49;14.7;2.7625;
2022-10-31;0;1003.4;19.1125;34;27.45;25.2;63.041667;32;17.1;2.3625;
2022-11-01;16;1010.670833;19.525;24.7;22.304167;22.2;84.541667;74;13;4.341667;
2022-11-02;16.8;1017.541667;16.208333;21.8;19.479167;18.2;81.791667;61;13.3;6.079167;
2022-11-03;10.2;1018.070833;13.8625;24.2;19.8625;17.2;68.958333;54;14.2;5.445833;
2022-11-04;2.2;1016.220833;14.008333;23.9;19.170833;15.9;72.708333;57;13.4;2.058333;
2022-11-05;4.2;1015.416667;13.829167;24.2;20.645833;17.1;65.5;52;7.2;1.816667;
2022-11-06;4.2;1015.404167;13.991667;25;21.195833;16.9;64.041667;50;8.3;1.9875;
2022-11-07;6;1014.4375;15.4125;21.3;19.5625;17.9;77.166667;63;7.1;1.666667;
2022-11-08;5.2;1013.770833;16.004167;23.4;19.75;17.7;79.416667;68;6.5;1.254167;
2022-11-09;5.8;1011.379167;18.858333;27.6;21.866667;18.7;83.625;64;6.4;2.225;
2022-11-10;0;1010.866667;19.445833;29.2;23.983333;21;76.375;60;6.8;2.179167;
2022-11-11;.2;1010.041667;19.933333;30.4;24.870833;22.1;74.625;56;11.2;3.216667;
2022-11-12;5.4;1007.975;20.670833;28.9;24.508333;21.1;79.75;61;12.6;2.695833;
2022-11-13;1;1007.479167;19.679167;27.2;24.508333;22;74.708333;67;8.4;2.0375;
2022-11-14;0;1005.691667;21.104167;28.8;25.445833;23.3;77.291667;59;10.7;1.495833;
2022-11-15;.6;1007.283333;18.816667;30.9;27.025;24.5;61.833333;38;15.6;2.654167;
2022-11-16;5.4;1011.55;18.570833;25.3;23.833333;22.7;72.708333;58;9;2.3375;
2022-11-17;3.6;1013.2125;16.425;27.6;23.8;21.4;63.666667;52;6.5;2.258333;
2022-11-18;0;1013.175;14.933333;28;23.1875;21.2;60.291667;44;6.6;2.195833;
2022-11-19;0;1013.7;14.441667;29.8;23.5625;20.7;57.166667;40;11.2;3.729167;
2022-11-20;0;1012.008333;16.408333;30.8;24.508333;20.6;61.25;45;10.3;2.875;
2022-11-21;0;1010.066667;18.983333;32.3;25.445833;21.8;67.833333;50;13.2;3.508333;
2022-11-22;0;1008.929167;18.729167;30.2;24.866667;22.6;69.291667;55;11.8;3.3375;
2022-11-23;0;1006.516667;18.470833;28.1;23.954167;21.7;71.75;59;9;2.15;
2022-11-24;19.2;1006.533333;18.825;24.9;21.691667;19.3;84;71;19.5;2.3;
2022-11-25;0;1008.241667;19.5;25.2;22.991667;19.4;80.958333;71;11.3;3.329167;
2022-11-26;.2;1009.2375;18.2875;26.6;23.616667;21.9;72.333333;61;8.4;2.275;
2022-11-27;7.6;1007.6375;20.341667;27.2;23.095833;20.2;84.791667;70;9.8;2.358333;
2022-11-28;0;1004.045833;21.0875;30.9;24.516667;22.3;82.125;59;11;3.1875;
2022-11-29;1.2;1001.079167;21.045833;30.7;24.591667;22.7;81.125;61;10.1;2.5375;
2022-11-30;1;1001.8875;20.233333;29.7;24.204167;22.6;78.916667;62;15.7;4.008333;
2022-12-01;.2;1004.45;20.6375;29.4;24.391667;20.6;80.416667;60;11.3;2.875;
2022-12-02;0;1007.241667;19.633333;28.6;23.458333;20.7;79.5;62;9.4;2.816667;
2022-12-03;0;1008.458333;18.95;26.6;22.854167;20.4;78.833333;69;13;2.666667;
2022-12-04;.8;1006.504167;18.5;27;23.766667;20.7;72.708333;64;8.5;2.716667;
2022-12-05;0;1007.2125;17.9125;30.3;24.216667;20.1;68.291667;49;7.9;1.9875;
2022-12-06;0;1009.020833;18.390909;27.1;23.0875;20.6;75.409091;56;6.4;1.5875;
2022-12-07;11.6;1006.954167;null;24.7;22.783333;19.9;null;null;8.1;2.1875;
2022-12-08;.2;1005.883333;null;27;23.670833;21.3;71.333333;63;6.1;1.775;
2022-12-09;0;1005.4875;18.136364;29.3;24.779167;21.6;66.227273;53;6.3;1.920833;
2022-12-10;0;1006.883333;null;30.6;25.370833;22;null;55;5.4;1.808333;
2022-12-11;0;1005.4625;null;30.1;25.966667;23.8;79.642857;64;5.6;2.041667;
2022-12-12;0;1001.404167;null;33.3;27.1375;24.2;72.5;57;7.9;2.254167;
2022-12-13;.2;999.741667;null;32.4;26.041667;25.7;69.357143;43;18.9;3.375;
2022-12-14;8.6;1008.791667;17.259091;28.1;23.8125;20.2;68.136364;42;11;3.179167;
2022-12-15;.2;1009.308333;16.4;30.6;24.516667;21.1;61.166667;43;12.9;4.141667;
2022-12-16;0;1004.0875;18.034783;31.2;24.754167;21.8;66.73913;48;9.8;2.866667;
2022-12-17;6.8;1005.075;19.277273;26.2;23.933333;22.3;75.045455;65;11;2.795833;
2022-12-18;13;1009.6375;null;25.4;23.216667;22.1;null;81;9.4;4.020833;
2022-12-19;1.4;1011.0125;21.484211;24.3;23.15;22.5;90.947368;61;10.6;4.570833;
2022-12-20;22.8;1007.395833;null;22.8;20.845833;19.6;null;67;12.4;3.220833;
2022-12-21;17;1005.358333;null;23.8;21.5375;19.6;null;null;10.6;2.4375;
2022-12-22;30.8;1009.404167;null;25.2;22.0625;20;74.75;64;7.3;1.225;
2022-12-23;1.2;1011.6875;null;27.6;22.616667;19.8;75.764706;62;5.7;1.95;
2022-12-24;0;1011.7625;18.289474;28.1;22.775;20.3;74.315789;60;11.8;3.458333;
2022-12-25;0;1010.425;null;28.3;23.179167;20.8;74.4;59;8.5;1.575;
2022-12-26;0;1008.7;18.926087;25.6;24.116667;20.5;72.565217;64;6.6;1.741667;
2022-12-27;1;1007.979167;18.677273;29.8;24.125;20.8;71.818182;48;11.5;1.908333;
2022-12-28;0;1006.741667;19.254167;30.6;24.233333;21.1;74.041667;53;7.4;1.4875;
2022-12-29;0;1007.7125;null;30.9;26.016667;23.3;56.705882;37;12.9;2.479167;
2022-12-30;6.8;1011.591667;null;23.7;22.1375;21.9;null;null;7.3;1.775;
2022-12-31;23.6;1011.183333;null;28;23.825;20.3;null;77;6.8;1.479167;
2023-01-01;0;1010.175;null;28.5;24.570833;22;75.461538;60;8.8;1.845833;
2023-01-02;0;1007.570833;null;28.7;25.516667;21.9;65.6;53;11.4;2.229167;
2023-01-03;0;1004.104167;17.8625;35.2;27.729167;22.9;56.041667;30;10.4;2.275;
2023-01-04;0;1003.3375;17.25;35.3;27.7625;25.1;48.444444;34;12.5;2.308333;
2023-01-05;1.4;1006.429167;null;23.5;21.829167;21.1;null;null;13.8;3.6125;
2023-01-06;48.8;1010.966667;null;22.2;21.141667;20.7;null;null;11.3;3.158333;
2023-01-07;39.2;1014.058333;null;21;19.7375;18.7;null;null;8.9;1.779167;
2023-01-08;6;1013.058333;null;25.7;21.2625;19.4;null;72;6.5;1.3375;
2023-01-09;4.8;1011.083333;null;25.1;22.058333;20.8;null;null;4.8;1.066667;
2023-01-10;8;1009.916667;null;26.6;23.329167;21.4;95.166667;91;4.8;1.045833;
2023-01-11;0;1008.5;23.314286;29.7;24.625;22.7;92.47619;76;8.1;1.395833;
2023-01-12;2.4;1005.9;null;30.3;25.633333;23;74.857143;62;6.7;1.320833;
2023-01-13;22.8;1005.466667;null;32.8;27.016667;23.2;65.866667;51;11.4;2.316667;
2023-01-14;.8;1006.508333;null;30.6;27.245833;24.1;70.466667;59;7.8;2.558333;
2023-01-15;0;1008.0625;22.384211;31.5;27.575;25;71.157895;64;7.4;2.083333;
2023-01-16;0;1007.945833;21.515;30.8;26.6625;23.4;71.85;61;9;1.716667;
